dataset,model,drift_type,intensity,xai_method,clean_acc,drifted_acc,SSIM,IoU,MSE,Pearson,Cosine,IoU@0.3,IoU@0.5,IoU@0.7,SSIM_ci_low,SSIM_ci_high,SSIM_wilcoxon_p,SSIM_paired_t_p,SSIM_cohens_d,IoU_ci_low,IoU_ci_high,IoU_wilcoxon_p,IoU_cohens_d,n_images,KS_p,AD_p,Welch_p,Wilcoxon_p
tiny_imagenet,resnet18,blur,1e-05,gradcam_vs_gradcampp,0.4015625,0.165625,0.35911820814571555,,,,,,,,,,2.4242201837494533e-105,,1.7930208017167055,,,,,640,,,,
tiny_imagenet,resnet18,blur,0.0001,gradcam,0.4015625,0.165625,0.3310656289551584,0.3014512344395843,0.10121640114939509,0.33492877257189524,0.6946604737246954,0.4158696877338194,0.3014512344395843,0.22194831789414532,0.31034952389473913,0.35245938333996724,1.7709580491810596e-106,2.3484758754093292e-271,2.4388710349110525,0.28230348606786587,0.3215606812922299,1.601546873672469e-106,2.782597582418924,640,3.352516173959148e-155,0.001,2.1393175598579565e-105,2.7229074580281164e-31
tiny_imagenet,resnet18,blur,0.0001,gradcampp,0.4015625,0.165625,0.6901838371008739,0.5276018065280417,0.036835433106989515,0.7052145437559943,0.9385922485721332,0.7200114668408915,0.5276018065280417,0.40346958751150214,0.6766790373278897,0.7035988227209035,1.7709580491810596e-106,2.844290211646539e-198,1.7619975595055772,0.5120949834616569,0.5429974434961569,1.7709556159034997e-106,2.335573076025314,640,0.0,0.001,0.0,0.0
tiny_imagenet,resnet18,blur,0.0001,gradcam_vs_gradcampp,0.4015625,0.165625,0.35911820814571555,,,,,,,,,,2.4242201837494533e-105,,1.7930208017167055,,,,,640,,,,
tiny_imagenet,resnet18,blur,0.001,gradcam,0.4015625,0.165625,0.3310656289551584,0.3014512344395843,0.10121640114939509,0.33492877257189524,0.6946604737246954,0.4158696877338194,0.3014512344395843,0.22194831789414532,0.31034952389473913,0.35245938333996724,1.7709580491810596e-106,2.3484758754093292e-271,2.4388710349110525,0.28230348606786587,0.3215606812922299,1.601546873672469e-106,2.782597582418924,640,3.352516173959148e-155,0.001,2.1393175598579565e-105,2.7229074580281164e-31
tiny_imagenet,resnet18,blur,0.001,gradcampp,0.4015625,0.165625,0.6901838371008739,0.5276018065280417,0.036835433106989515,0.7052145437559943,0.9385922485721332,0.7200114668408915,0.5276018065280417,0.40346958751150214,0.6766790373278897,0.7035988227209035,1.7709580491810596e-106,2.844290211646539e-198,1.7619975595055772,0.5120949834616569,0.5429974434961569,1.7709556159034997e-106,2.335573076025314,640,0.0,0.001,0.0,0.0
tiny_imagenet,resnet18,blur,0.001,gradcam_vs_gradcampp,0.4015625,0.165625,0.35911820814571555,,,,,,,,,,2.4242201837494533e-105,,1.7930208017167055,,,,,640,,,,
tiny_imagenet,resnet18,blur,0.01,gradcam,0.4015625,0.165625,0.3310656289551584,0.3014512344395843,0.10121640114939509,0.33492877257189524,0.6946604737246954,0.4158696877338194,0.3014512344395843,0.22194831789414532,0.31034952389473913,0.35245938333996724,1.7709580491810596e-106,2.3484758754093292e-271,2.4388710349110525,0.28230348606786587,0.3215606812922299,1.601546873672469e-106,2.782597582418924,640,3.352516173959148e-155,0.001,2.1393175598579565e-105,2.7229074580281164e-31
tiny_imagenet,resnet18,blur,0.01,gradcampp,0.4015625,0.165625,0.6901838371008739,0.5276018065280417,0.036835433106989515,0.7052145437559943,0.9385922485721332,0.7200114668408915,0.5276018065280417,0.40346958751150214,0.6766790373278897,0.7035988227209035,1.7709580491810596e-106,2.844290211646539e-198,1.7619975595055772,0.5120949834616569,0.5429974434961569,1.7709556159034997e-106,2.335573076025314,640,0.0,0.001,0.0,0.0
tiny_imagenet,resnet18,blur,0.01,gradcam_vs_gradcampp,0.4015625,0.165625,0.35911820814571555,,,,,,,,,,2.4242201837494533e-105,,1.7930208017167055,,,,,640,,,,
tiny_imagenet,resnet18,blur,0.05,gradcam,0.4015625,0.165625,0.3310656289551584,0.3014512344395843,0.10121640114939509,0.33492877257189524,0.6946604737246954,0.4158696877338194,0.3014512344395843,0.22194831789414532,0.31034952389473913,0.35245938333996724,1.7709580491810596e-106,2.3484758754093292e-271,2.4388710349110525,0.28230348606786587,0.3215606812922299,1.601546873672469e-106,2.782597582418924,640,3.352516173959148e-155,0.001,2.1393175598579565e-105,2.7229074580281164e-31
tiny_imagenet,resnet18,blur,0.05,gradcampp,0.4015625,0.165625,0.6901838371008739,0.5276018065280417,0.036835433106989515,0.7052145437559943,0.9385922485721332,0.7200114668408915,0.5276018065280417,0.40346958751150214,0.6766790373278897,0.7035988227209035,1.7709580491810596e-106,2.844290211646539e-198,1.7619975595055772,0.5120949834616569,0.5429974434961569,1.7709556159034997e-106,2.335573076025314,640,0.0,0.001,0.0,0.0
tiny_imagenet,resnet18,blur,0.05,gradcam_vs_gradcampp,0.4015625,0.165625,0.35911820814571555,,,,,,,,,,2.4242201837494533e-105,,1.7930208017167055,,,,,640,,,,
tiny_imagenet,resnet18,blur,0.1,gradcam,0.4015625,0.165625,0.3310656289551584,0.3014512344395843,0.10121640114939509,0.33492877257189524,0.6946604737246954,0.4158696877338194,0.3014512344395843,0.22194831789414532,0.31034952389473913,0.35245938333996724,1.7709580491810596e-106,2.3484758754093292e-271,2.4388710349110525,0.28230348606786587,0.3215606812922299,1.601546873672469e-106,2.782597582418924,640,3.352516173959148e-155,0.001,2.1393175598579565e-105,2.7229074580281164e-31
tiny_imagenet,resnet18,blur,0.1,gradcampp,0.4015625,0.165625,0.6901838371008739,0.5276018065280417,0.036835433106989515,0.7052145437559943,0.9385922485721332,0.7200114668408915,0.5276018065280417,0.40346958751150214,0.6766790373278897,0.7035988227209035,1.7709580491810596e-106,2.844290211646539e-198,1.7619975595055772,0.5120949834616569,0.5429974434961569,1.7709556159034997e-106,2.335573076025314,640,0.0,0.001,0.0,0.0
tiny_imagenet,resnet18,blur,0.1,gradcam_vs_gradcampp,0.4015625,0.165625,0.35911820814571555,,,,,,,,,,2.4242201837494533e-105,,1.7930208017167055,,,,,640,,,,
tiny_imagenet,resnet18,blur,0.2,gradcam,0.4015625,0.0921875,0.2634756845132798,0.2395654162074033,0.11556339710987232,0.22748174816163216,0.6456647305994684,0.3679660691004366,0.2395654162074033,0.15541384442546138,0.24460284477227898,0.28244283785526947,1.7709580491810596e-106,0.0,3.0407236007372322,0.22204129201441175,0.2568037566291293,1.490112033511572e-106,3.423417138866306,640,2.6895618225540677e-297,0.001,0.0,6.020969849424768e-243
tiny_imagenet,resnet18,blur,0.2,gradcampp,0.4015625,0.0921875,0.6127369772106442,0.45896737415821,0.049354994693385376,0.5983297333026624,0.9185010969364538,0.6873429418198106,0.45896737415821,0.32182523766820675,0.5989204858884418,0.6260292365492294,1.7709580491810596e-106,1.8534395304675955e-241,2.145223875126724,0.44463449153801904,0.474004878900496,1.7709556159034997e-106,2.8191343835743248,640,0.0,0.001,0.0,0.0
tiny_imagenet,resnet18,blur,0.2,gradcam_vs_gradcampp,0.4015625,0.0921875,0.34926129269736444,,,,,,,,,,4.6335566421812364e-104,,1.7833349377860468,,,,,640,,,,
tiny_imagenet,resnet18,blur,0.3,gradcam,0.4015625,0.071875,0.24252030977560946,0.22000732259715927,0.1224296704524022,0.18857190768974977,0.6259056531903349,0.3534502678238577,0.22000732259715927,0.14036690706906302,0.22562321666580915,0.259706839669725,1.7709580491810596e-106,0.0,3.3813322678761546,0.20322622400437018,0.23624605856801037,1.417845714185895e-106,3.73465131341064,640,0.0,0.001,0.0,0.0
tiny_imagenet,resnet18,blur,0.3,gradcampp,0.4015625,0.071875,0.5616414312318287,0.42220407011453054,0.05930112579135312,0.5195041552744655,0.903585886851085,0.6683388719474246,0.42220407011453054,0.27130433066625975,0.5477335750324289,0.575672853929805,1.7709580491810596e-106,1.6849176654685333e-265,2.3793089988831615,0.4076168631999334,0.43661624303133245,1.7709556159034997e-106,3.0234319847642253,640,0.0,0.001,0.0,0.0
tiny_imagenet,resnet18,blur,0.3,gradcam_vs_gradcampp,0.4015625,0.071875,0.3191211214562193,,,,,,,,,,1.5876448880405806e-101,,1.6272087459866398,,,,,640,,,,
tiny_imagenet,resnet18,blur,0.4,gradcam,0.4015625,0.06875,0.22526125454581097,0.2038305829979577,0.12589405461549177,0.163351962110126,0.6186527430834529,0.34318431021865836,0.2038305829979577,0.12078883103999383,0.20954061777614816,0.24268059763773314,1.7709580491810596e-106,0.0,3.580972040083831,0.18919487115756067,0.21977966016396533,1.3160313585034077e-106,4.00849756689236,640,0.0,0.001,0.0,0.0
tiny_imagenet,resnet18,blur,0.4,gradcampp,0.4015625,0.06875,0.5261557439179405,0.39737385840060907,0.0650482035949608,0.465534040326072,0.8928176632275029,0.653340277851375,0.39737385840060907,0.24263002111402746,0.5117408354305065,0.5402983939368189,1.7709580491810596e-106,4.2998950086041927e-280,2.5297138845313,0.3831697296750205,0.41177686430766147,1.7709531826291825e-106,3.1387195270036394,640,0.0,0.001,0.0,0.0
tiny_imagenet,resnet18,blur,0.4,gradcam_vs_gradcampp,0.4015625,0.06875,0.30089448937212954,,,,,,,,,,1.439300447478928e-97,,1.503005006979451,,,,,640,,,,
tiny_imagenet,resnet18,blur,0.5,gradcam,0.4015625,0.06875,0.22526125454581097,0.2038305829979577,0.12589405461549177,0.163351962110126,0.6186527430834529,0.34318431021865836,0.2038305829979577,0.12078883103999383,0.20954061777614816,0.24268059763773314,1.7709580491810596e-106,0.0,3.580972040083831,0.18919487115756067,0.21977966016396533,1.3160313585034077e-106,4.00849756689236,640,0.0,0.001,0.0,0.0
tiny_imagenet,resnet18,blur,0.5,gradcampp,0.4015625,0.06875,0.5261557439179405,0.39737385840060907,0.0650482035949608,0.465534040326072,0.8928176632275029,0.653340277851375,0.39737385840060907,0.24263002111402746,0.5117408354305065,0.5402983939368189,1.7709580491810596e-106,4.2998950086041927e-280,2.5297138845313,0.3831697296750205,0.41177686430766147,1.7709531826291825e-106,3.1387195270036394,640,0.0,0.001,0.0,0.0
tiny_imagenet,resnet18,blur,0.5,gradcam_vs_gradcampp,0.4015625,0.06875,0.30089448937212954,,,,,,,,,,1.439300447478928e-97,,1.503005006979451,,,,,640,,,,
tiny_imagenet,resnet18,brightness,0.0,gradcam,0.4015625,0.4015625,1.0,0.9984375,0.0,0.9984375,0.9984375,0.9984375,0.9984375,0.9984375,1.0,1.0,1.0,1.0,0.0,0.9953125,1.0,0.31731050786291415,0.03952847075210474,640,1.0,0.25,1.0,1.0
tiny_imagenet,resnet18,brightness,0.0,gradcampp,0.4015625,0.4015625,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,640,1.0,0.25,1.0,1.0
tiny_imagenet,resnet18,brightness,0.0,gradcam_vs_gradcampp,0.4015625,0.4015625,0.0,,,,,,,,,,1.0,,0.0,,,,,640,,,,
tiny_imagenet,resnet18,brightness,1e-06,gradcam,0.4015625,0.4015625,0.9997909913627308,0.994773710007153,5.605046224776803e-06,0.9984070320989247,0.9984227196359032,0.9962361989555981,0.994773710007153,0.9932451409401907,0.9997152706412465,0.9998578998009326,4.7723664894805715e-82,4.9561740370674377e-08,0.21816272353822222,0.990817316281083,0.996975651688723,4.354183515066066e-43,0.12725476997499524,640,0.9998864534045,0.25,0.9901777799950315,0.9780583301886016
